feature,grid_value,pred_mean
make,BMW,10910.948640389657
make,Buick,10910.948640389657
make,CHEVROLET,10910.948640389657
make,Chevrolet,10910.948640389657
make,Chevy,10910.948640389657
make,Dodge,10910.948640389657
make,Ford,10910.948640389657
make,HONDA,10910.948640389657
make,Honda,10910.948640389657
make,Hyundai,10910.948640389657
make,Maserati,10910.948640389657
make,Mercedes-Benz,10910.948640389657
make,Nissan,10910.948640389657
make,RAM,10910.948640389657
make,Subaru,10910.948640389657
make,TOYOTA,10910.948640389657
make,chevy,10910.948640389657
make,toyota,10910.948640389657
